carrier_key,name,iata,country,type,in_fetch_manifest,locale,band,region,official_website,help_root,baggage_checked_url,baggage_carryon_url,baggage_fees_url,fare_conditions_url,checkin_url,conditions_of_carriage_url,article_selector,has_capture_folder,latest_capture_set,ok_pages,failed_pages,has_candidates,has_fact_file,has_review_file,prefilled_conditions_url,missing_fields,notes,matched_source_airline_id,enrichment_sources
link-airways,Link Airways,FC,Australia,Scheduled,yes,en-au,manual-priority,Australia/Pacific,https://www.linkairways.com,,https://www.linkairways.com/Plan-Your-Travel/checked-baggage,https://www.linkairways.com/Plan-Your-Travel/Cabin-Baggage,https://www.linkairways.com/Plan-Your-Travel/checked-baggage,,,https://www.linkairways.com/about-us/conditions-of-carriage,,yes,2026-09-03,4,0,no,no,yes,https://www.linkairways.com/about-us/conditions-of-carriage,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",link-airways-885,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
lion-air,Lion Air,JT,Indonesia,Low-cost,yes,en-id,1b,Southeast Asia,https://www.lionair.co.id,,https://www.lionair.co.id/en/prepare-your-trip/baggage/checked-baggage,https://www.lionair.co.id/en/prepare-your-trip/baggage/cabin-baggage,https://www.lionair.co.id/en/prepare-your-trip/baggage/excess-baggage,https://www.lionair.co.id/en/terms-and-conditions,https://www.lionair.co.id/en/prepare-your-trip/web-check-in,https://www.lionair.co.id/en/terms-and-conditions,,yes,2026-09-03,0,6,no,yes,yes,,help_root;article_selector;,6/6 urls,lion-air-50,C:\Users\kspellman\Documents\Codex\2026-08-24\vie\work\airline_research_data.json; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
loganair,Loganair,LM,United Kingdom,Scheduled,yes,en-gb,manual-priority,Europe,https://www.loganair.co.uk/helpcentre/children-infants,https://www.loganair.co.uk/helpcentre/children-infants,https://www.loganair.co.uk/travel-help/luggage,https://www.loganair.co.uk/travel-help/luggage,https://www.loganair.co.uk/travel-help/luggage,,,https://www.loganair.co.uk/travel-help/carriage-conditions/,,yes,2026-09-03,0,4,no,yes,yes,https://www.loganair.co.uk/travel-help/carriage-conditions/,fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",loganair-1806,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
longtail-aviation,Longtail Aviation,6T,Bermuda,Scheduled,no,en,,North America,https://airmandalay.com,,,,,,,,,no,,0,0,no,no,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,air-mandalay-1154,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
loong-air,Loong Air,GJ,China,Scheduled,no,,,Asia,https://loongair.cn,,,,,,,,,no,,0,0,no,no,yes,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",loong-air-1304,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
lucky-air,Lucky Air,8L,China,Low-cost,yes,en,manual-priority,Asia,https://www.luckyair.net,,,,,,https://www.luckyair.net/micro/main/checkin,https://www.luckyair.net/help.html?id=5d7714de91c6dd531559d9b7,,yes,2026-09-03,0,2,no,yes,yes,https://www.luckyair.net/help.html?id=5d7714de91c6dd531559d9b7,help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;article_selector;,"2/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",lucky-air-630,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
lufthansa,Lufthansa,LH,Germany,Scheduled,yes,en-de,1a,Europe,https://www.lufthansa.com,,https://www.lufthansa.com/de/en/checked-baggage,https://www.lufthansa.com/de/en/carry-on-baggage,https://www.lufthansa.com/de/en/excess-baggage,https://www.lufthansa.com/de/en/fares-and-classes,https://www.lufthansa.com/de/en/online-check-in,https://www.lufthansa.com/de/en/conditions-of-carriage,,yes,2026-09-03,0,6,no,yes,yes,https://www.lufthansa.com/gb/en/business-terms-and-conditions-1,help_root;article_selector;,6/6 urls,lufthansa,C:\Users\kspellman\Documents\Codex\2026-08-24\vie\work\airline_research_data.json; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
lufthansa-city-airlines,Lufthansa City Airlines,VL,Bulgaria,Scheduled,no,en,,Europe,https://lufthansa-city.com,,https://www.lufthansa-city.com/en/information/before-your-flight/baggage.html,https://www.lufthansa-city.com/en/information/before-your-flight/baggage.html,https://www.lufthansa-city.com/en/information/before-your-flight/baggage.html,,,,,no,,0,0,no,no,no,,band;help_root;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,lufthansa-city-airlines-211,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
lufthansa-cityline,Lufthansa CityLine,CL,Germany,Scheduled,no,,,Europe,https://lufthansacityline.com,,,,,,,,,no,,0,0,no,yes,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",lufthansa-cityline-499,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
lufthansa-systems,Lufthansa Systems,S1,Germany,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
lulutai-airlines,Lulutai Airlines,L8,Tonga,Scheduled,no,,,,,,,,,,,,,no,,0,0,no,no,no,,locale;band;region;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
lumiwings,Lumiwings,L9,Greece,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
luxair,Luxair,LG,Luxembourg,Scheduled,yes,en,manual-priority,Europe,https://www.luxair.lu,,https://www.luxair.lu/sites/default/files/teaser_pdf/2025-03/2025_03_LG%20AIRLINE_PIECE%20CONCEPT_BAGAGES%20INTERNET%20ENG.pdf,https://www.luxair.lu/en/information/cabin-baggage,https://www.luxair.lu/sites/default/files/teaser_pdf/2025-03/2025_03_LG%20AIRLINE_PIECE%20CONCEPT_BAGAGES%20INTERNET%20ENG.pdf,,https://www.luxair.lu/en/checkin,https://www.luxair.lu/en/information/general-conditions-carriage,,yes,2026-09-03,2,3,no,yes,yes,https://www.luxair.lu/en/information/general-conditions-carriage,help_root;fare_conditions_url;article_selector;,"5/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",luxair-1600,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
luxwing,Luxwing,BN,Malta,Scheduled,no,en,,Europe,https://luxwing.com,,,,,,,,,no,,0,0,no,no,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,bahrain-air-1727,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
lynden-air-cargo-llc,"Lynden Air Cargo, LLC",L2,United States,Scheduled,no,en,,North America,,,,,,,,,,no,,0,0,no,yes,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
lynx-air,Lynx Air,Y9,Canada,Low-cost,no,en,,North America,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
mayair,MAYAir,7M,Mexico,Scheduled,no,,,Latin America,https://mayair.com.mx,,,,,,,,,no,,0,0,no,no,yes,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",mayair-124,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
mhs-aviation,MHS Aviation,M2,Germany,Scheduled,no,,,Europe,https://mhs-aviation.de,,,,,,,,,no,,0,0,no,no,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,mhs-aviation-472,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
miat-mongolian-airlines,MIAT Mongolian Airlines,OM,Mongolia,Scheduled,yes,en,manual-priority,Asia,https://www.miat.com,,https://miat.com/en/856/checked-baggage,https://miat.com/en/856/checked-baggage,https://miat.com/en/856/checked-baggage,,,https://www.miat.com/,,yes,2026-09-03,3,1,no,yes,yes,https://www.miat.com/,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",miat-mongolian-airlines-1425,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
mng-airlines,MNG Airlines,MB,Turkey,Scheduled,no,,,Europe,https://mngairlines.com,,,,,,,,,no,,0,0,no,yes,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",mng-airlines-635,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
myairline,MYAirline,Z9,Malaysia,Low-cost,no,,,Asia,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
magnicharters,Magnicharters,0Z,Mexico,Scheduled,no,,,Latin America,,,,,,,,,,no,,0,0,no,no,yes,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
mahan-air,Mahan Air,W5,Iran,Scheduled,no,,,Middle East,,,,,,,,,,no,,0,0,no,yes,yes,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
malawi-airlines,Malawi Airlines,3W,Malawi,Scheduled,no,en,,Africa,https://malawian-airlines.com,,https://www.malawian-airlines.com/aa/information/baggage-information,https://www.malawian-airlines.com/aa/information/baggage-information/carry-on-baggage,https://www.malawian-airlines.com/aa/information/baggage-information,,,https://www.malawian-airlines.com/aa/information/essential-information/conditions-of-carriage,,no,,0,0,no,no,no,https://www.malawian-airlines.com/aa/information/essential-information/conditions-of-carriage,band;help_root;fare_conditions_url;checkin_url;article_selector;,,malawi-airlines-434,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
maldivian,Maldivian,Q2,Maldives,Scheduled,yes,en,manual-priority,Asia,https://maldivian.aero,,https://maldivian.aero/flying-with-us/before-you-fly/baggage-policy.html,https://maldivian.aero/flying-with-us/before-you-fly/baggage-policy.html,https://maldivian.aero/flying-with-us/before-you-fly/high-volume-baggage-charges.html,,,,,yes,2026-09-03,0,3,no,yes,yes,,help_root;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"3/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",maldivian-516,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
malta-air,Malta Air,MW,Malta,Low-cost,no,en,,Europe,https://mokuleleairlines.com,,,,,,,,,no,,0,0,no,no,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,mokulele-airlines-555,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
maluti-sky,Maluti Sky,7D,Lesotho,Scheduled,no,,,,,,,,,,,,,no,,0,0,no,no,no,,locale;band;region;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
mandarin-airlines,Mandarin Airlines,AE,Taiwan,Scheduled,yes,en,manual-priority,Asia,https://global.csair.com,,https://www.mandarin-airlines.com/english/airport_baggage.htm,https://www.mandarin-airlines.com/english/airport_baggage.htm,https://www.mandarin-airlines.com/english/airport_baggage.htm,,,https://global.csair.com/MO/GB/booking-policy/international-carriage-conditions,,yes,2026-09-03,0,4,no,no,yes,https://global.csair.com/MO/GB/booking-policy/international-carriage-conditions,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",mandarin-airlines-181,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
